lane1 det1;lane1 det2;lane2 det1;lane2 det2;lane3 det1;lane3 det2
84.4;58.779999999999994;85.65;86.02;86.85;87.04
84.4;58.86;85.65;86.02;86.85;87.04
84.8;80.16;85.55999999999999;87.13;86.9;87.04
84.84;81.97999999999999;85.74999999999999;86.64;86.9;87.13999999999999
84.98;81.74;85.80999999999999;86.62;86.9;87.13999999999999
84.86;81.85;85.80999999999999;86.62;86.9;87.4
84.86;81.85;85.80999999999999;86.72;86.9;87.4
85.08;82.26;85.75999999999999;86.96000000000001;87.0;86.96
85.08;82.26;85.75999999999999;86.96000000000001;87.0;87.11
85.08;82.26;85.75999999999999;86.96000000000001;87.0;87.11
85.19999999999999;82.26;85.94999999999999;86.98999999999998;87.0;87.11
85.19999999999999;82.26;85.94999999999999;86.98999999999998;87.0;87.11
85.25999999999999;82.26;86.03999999999999;87.08999999999999;87.0;87.11
85.25999999999999;82.26;86.03999999999999;87.08999999999999;87.0;87.11
85.25999999999999;82.84;86.07;87.08999999999999;87.0;87.11
85.29999999999998;83.12000000000002;86.27000000000001;87.11999999999998;87.0;87.11
85.38;83.12000000000002;86.3;87.13999999999999;87.0;87.11
85.38;83.12000000000002;86.3;87.13999999999999;87.0;87.11
85.38;83.12000000000002;86.3;87.13999999999999;87.0;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.0;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.0;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.0;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.0;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.0;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.0;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.04999999999998;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.04999999999998;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.05999999999999;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.05999999999999;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.05999999999999;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.05999999999999;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.05999999999999;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.05999999999999;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.05999999999999;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.05999999999999;87.11
85.38;83.12000000000002;86.3;87.16999999999999;87.05999999999999;87.11
85.61000000000001;83.27000000000001;86.42;87.29;87.02000000000001;87.36
85.61000000000001;83.17999999999999;86.42;87.29;87.02000000000001;87.36
85.61000000000001;83.17999999999999;86.42;87.29;87.02000000000001;87.36
85.61000000000001;83.17999999999999;86.42;87.29;87.02000000000001;87.36
85.61000000000001;83.17999999999999;86.42;87.29;87.02000000000001;87.36
85.65;83.17999999999999;86.57000000000002;87.29;87.02000000000001;87.36
85.65;83.17999999999999;86.57000000000002;87.29;87.02000000000001;87.36
85.65;83.17999999999999;86.57000000000002;87.29;87.02000000000001;87.36
85.65;83.42999999999999;86.57000000000002;87.29;87.02000000000001;87.36
85.65;83.42999999999999;86.57000000000002;87.29;87.03999999999999;87.36
85.65;83.42999999999999;86.57000000000002;87.29;87.03999999999999;87.36
85.65;83.42999999999999;86.57000000000002;87.42;87.03999999999999;87.36
85.65;83.42999999999999;86.57000000000002;87.42;87.03999999999999;87.36
85.65;83.42999999999999;86.57000000000002;87.42;87.08;87.36
85.65;83.42999999999999;86.57000000000002;87.42;87.08;87.36
85.57000000000001;83.42999999999999;86.57000000000002;87.42;87.08;87.36
85.9;83.42999999999999;86.57000000000002;87.42;87.08;87.36
85.24000000000001;83.42999999999999;85.4;87.42;87.08;87.36
85.24000000000001;83.42999999999999;85.4;87.42;87.08;87.36
82.69;84.19;99.25000000000001;86.8;87.08;87.36
77.4;85.53;129.16000000000003;80.81;87.09;87.36
76.28;83.85;120.66;106.17999999999999;87.13;87.36
76.72999999999999;80.22;97.12;118.79;87.03999999999999;87.47999999999999
76.72999999999999;80.22;97.12;118.79;87.03999999999999;87.47999999999999
76.57000000000001;76.99000000000001;97.11;94.01000000000002;86.3;87.47999999999999
76.83999999999999;78.41;101.57000000000001;91.89;84.08000000000001;87.36
80.76;75.44;106.92;90.47000000000001;86.14;93.62
80.76;75.44;106.92;90.47000000000001;86.14;93.62
84.82;75.59;83.59;89.97;86.25;97.73
84.75;77.53;88.08000000000001;84.08000000000001;86.39;91.6
85.42999999999999;83.11999999999999;88.3;87.22999999999999;86.94;86.44
85.42999999999999;83.11999999999999;88.3;87.22999999999999;86.94;86.44
84.8;82.68000000000002;87.66999999999999;86.55;87.07000000000001;86.22
85.6;84.58;79.11999999999999;87.71;87.00999999999999;86.22
85.58;84.89999999999999;70.24;86.13000000000001;86.82000000000001;86.02000000000001
85.58;84.89999999999999;70.24;86.13000000000001;86.82000000000001;86.02000000000001
85.71000000000001;84.66999999999999;66.6;75.33000000000001;76.85;86.02000000000001
85.44000000000001;84.8;64.49000000000001;71.01;79.16;85.02
85.38;84.94;64.09;67.51;81.75;70.43
85.38;84.94;64.09;67.51;81.76;70.43
85.62;85.21;62.160000000000004;65.37;77.03999999999999;75.05999999999999
80.45;84.41999999999999;64.65;64.17;69.55;75.25
71.05;85.05;71.75999999999999;64.32000000000001;70.05999999999999;65.37999999999998
71.05;85.05;71.75999999999999;64.32000000000001;70.05999999999999;65.37999999999998
67.4;82.26;129.54000000000002;66.67999999999999;69.60999999999999;66.07000000000001
65.64999999999999;73.95000000000002;130.85999999999999;107.63;84.35;66.36
65.15;68.0;85.84;124.19999999999997;86.5;69.24
65.15;68.0;85.84;124.19999999999997;86.5;69.24
65.33000000000001;67.89;102.63999999999999;95.32;86.49;86.92
69.86;67.47;115.54;103.66000000000001;87.27000000000001;86.59
86.18;67.53;121.64000000000001;109.48999999999998;86.32000000000001;84.45
86.18;67.53;121.64000000000001;109.48999999999998;86.32000000000001;84.45
86.1;68.17999999999999;86.72;108.88999999999999;86.61;84.38
86.1;81.09;87.33;87.46000000000001;86.5;86.30000000000001
86.25;82.14999999999999;87.33;86.75999999999999;86.41999999999999;86.92
86.25;81.97999999999999;87.4;86.72999999999999;86.41999999999999;86.84
86.25;81.97999999999999;87.4;86.72999999999999;86.41999999999999;86.84
86.25;81.97999999999999;87.4;86.72999999999999;86.37;86.03999999999999
86.24000000000001;82.44000000000001;87.30999999999999;86.68999999999998;86.33000000000001;86.08
85.91;82.47;87.33;86.68999999999998;86.33000000000001;86.08
85.91;82.47;87.33;86.68999999999998;86.33000000000001;86.08
85.97;83.17;85.67;87.43999999999998;86.63000000000001;86.08
86.18;84.69;85.81;86.3;77.46000000000001;86.08
86.2;84.92999999999999;86.33;85.69;66.06;85.53999999999999
86.2;84.92999999999999;86.41;85.69;66.06;85.53999999999999
86.1;85.49;85.86000000000001;87.04999999999998;60.989999999999995;67.71
86.17;85.73999999999998;83.98;87.08;73.22;60.25
85.97999999999999;85.64;84.89;85.59;81.8;61.42999999999999
85.97999999999999;85.64;84.89;85.59;81.8;61.42999999999999
86.09;85.53999999999999;84.51;86.23;78.34;58.23
86.22;85.64;85.34;85.67999999999999;63.06;56.45
86.42;85.5;85.29;85.96;70.82000000000001;59.48
86.42;85.5;85.29;86.04999999999998;70.82000000000001;59.48
86.42;85.78999999999999;85.2;85.80999999999999;88.19000000000001;64.49
86.42;85.78999999999999;85.2;85.72999999999999;88.34;84.66
86.59;85.78999999999999;85.2;85.77;88.42999999999999;88.07000000000001
86.59;85.78999999999999;85.2;85.77;88.42999999999999;88.07000000000001
86.19000000000001;85.78999999999999;85.2;85.77;88.42999999999999;87.42
86.57;85.92999999999998;85.78999999999999;85.86;88.46000000000001;87.42
86.62;86.21000000000001;86.45;85.72;88.58;88.22
86.71000000000001;85.77;86.98999999999998;85.7;87.12;88.21000000000001
86.71000000000001;85.77;87.22999999999999;85.7;87.12;88.21000000000001
86.71000000000001;85.89;86.14;86.63999999999999;66.39;87.56
86.69000000000001;86.31;86.95;87.24999999999999;69.48;84.53
86.45;86.53999999999999;86.69000000000001;86.41;68.34;66.11999999999999
86.45;86.53999999999999;86.69000000000001;86.42999999999999;68.34;66.11999999999999
86.27000000000001;86.26;85.89;87.54999999999998;82.35999999999999;64.36999999999999
86.65;86.57;86.4;86.24;82.11000000000001;63.55000000000001
86.66000000000001;86.22;86.05000000000001;86.00000000000001;68.21000000000001;65.98
86.66000000000001;86.22;86.05000000000001;86.00000000000001;68.21000000000001;65.98
86.66000000000001;86.11;85.97999999999999;86.27;70.23;65.22999999999999
86.47;86.17;85.60000000000001;85.8;85.36999999999999;63.08
85.6;84.85999999999999;87.96;86.48;87.65;78.11999999999999
85.6;84.85999999999999;87.96;86.48;87.65;78.11999999999999
85.65;84.83000000000001;87.96;86.48;87.6;86.91
85.66999999999999;84.84;87.99;86.56;87.67999999999999;87.14999999999999
85.66999999999999;84.84;87.99;86.57000000000001;87.73999999999998;87.14999999999999
85.66999999999999;84.84;87.99;86.57000000000001;87.75;87.14999999999999
85.66999999999999;84.84;87.99;86.57000000000001;87.75;87.14999999999999
85.66999999999999;84.84;87.99;86.57000000000001;87.75;87.14999999999999
85.66999999999999;84.84;87.99;86.57000000000001;87.75;87.14999999999999
85.66999999999999;84.84;87.99;86.57000000000001;87.75;87.14999999999999
85.66999999999999;84.84;87.99;86.57000000000001;87.75;87.14999999999999
85.66;84.86;88.05;86.57000000000001;87.76;87.14999999999999
85.74999999999999;84.89;87.99999999999999;86.57000000000001;87.76;87.14999999999999
85.74999999999999;84.89;87.99999999999999;86.57000000000001;87.76;87.14999999999999
85.65;85.05;83.14;86.85;87.61;87.14999999999999
86.67999999999999;84.92999999999999;77.42;87.58000000000001;87.57000000000001;87.14999999999999
86.65;84.83000000000001;74.65;82.64000000000001;64.09;87.19
86.65;84.83000000000001;74.78999999999999;82.64000000000001;64.09;87.19
86.92999999999999;85.63000000000001;70.45;80.04;60.669999999999995;81.84
86.55;85.91999999999999;69.56;74.85000000000001;56.410000000000004;55.39
86.58;84.85;69.42;72.88;54.42999999999999;59.470000000000006
86.58;84.85;69.42;72.88;54.42999999999999;59.470000000000006
86.98;84.64999999999999;71.03;71.3;54.17;58.75
86.62;84.8;82.78;71.95;53.58;58.32000000000001
86.79;84.53;85.54;77.34;54.75;58.080000000000005
86.79;85.67;85.83000000000001;85.71;82.58;57.459999999999994
86.79;85.67;85.83000000000001;85.71;82.58;57.459999999999994
86.79;85.64;85.88000000000001;86.16999999999999;86.08;71.11
86.79;85.64;85.88000000000001;86.16;86.18;86.22999999999999
86.83000000000001;85.64;85.88000000000001;86.16;86.27;86.22999999999999
86.83000000000001;85.64;85.88000000000001;86.16;86.27;86.22999999999999
86.82000000000001;85.65;86.60000000000001;86.07;86.27;85.88
86.83000000000001;85.64000000000001;86.66999999999999;86.07;86.34;85.88
86.81;85.65;86.93;86.07;86.34;85.88
86.81;85.65;86.93;86.07;86.34;85.88
86.81;85.68;86.93;86.07;86.35;85.88
78.47;85.68;86.93;86.09;86.35;86.07000000000001
57.370000000000005;85.68;85.06000000000002;86.09;86.17999999999999;86.07000000000001
57.370000000000005;85.68;85.06000000000002;86.09;86.17999999999999;86.07000000000001
74.99;84.58;80.49000000000001;86.19;87.02000000000001;86.07000000000001
86.65;62.15;91.99999999999999;90.66999999999999;87.04;86.07000000000001
92.39;59.709999999999994;99.43999999999998;88.1;87.06;86.07000000000001
92.39;59.709999999999994;99.43999999999998;88.1;87.06;86.07000000000001
93.23000000000002;73.97;117.76999999999998;88.87;86.28;86.07000000000001
91.94000000000001;88.28999999999999;129.38;122.49000000000001;85.10999999999999;86.23
91.39000000000001;88.14;129.04;126.09999999999998;92.30999999999999;86.16
91.39000000000001;88.14;129.04;126.09999999999998;92.30999999999999;86.16
86.65;89.03999999999999;128.66000000000003;129.44;96.71000000000001;133.57
86.22999999999999;89.28999999999999;128.62;128.93;96.57;147.43
75.65;86.66000000000001;128.84999999999997;129.0;96.53999999999999;147.81
75.63;86.66000000000001;128.73;128.82000000000002;96.53999999999999;147.81
87.91;77.91;105.36999999999998;128.68;91.52000000000001;146.11999999999998
87.87;70.05999999999999;88.64;129.47;91.84;146.16
87.41;88.97999999999999;88.91999999999999;89.26;91.80999999999999;120.12
87.41;88.97999999999999;88.91999999999999;89.26;91.80999999999999;120.12
87.99;88.23;89.42999999999999;88.82;86.9;92.28
87.88000000000001;87.72999999999999;88.53;89.50000000000001;85.54;89.33
88.05;88.19;88.72;89.16;86.11;89.11
88.16;88.11;88.83000000000001;88.84;84.42;88.9
88.16;88.16999999999999;88.89000000000001;88.84;84.60000000000001;88.9
88.07000000000001;88.3;88.33;89.58;86.03999999999999;87.94999999999999
88.07000000000001;88.06;88.25;89.0;87.47;87.46000000000001
88.07000000000001;87.97;88.25;88.53;87.94000000000001;88.45
88.07000000000001;87.97;88.25;88.53;88.16;88.45
88.07000000000001;87.97;88.25;88.53;88.15;87.52000000000001
88.07000000000001;88.00000000000001;88.23;88.53;88.07;87.52000000000001
86.08;85.52000000000001;87.85999999999999;87.74;87.25999999999999;88.11999999999999
86.08;85.52000000000001;87.85999999999999;87.74;87.25999999999999;88.11999999999999
86.08;85.53;88.0;88.09;87.35;88.13999999999999
86.08;85.58;88.0;88.13;87.38;88.13999999999999
86.08;85.58;88.0;88.13;87.38;88.13999999999999
86.08;85.58;88.0;88.13;87.38;88.13999999999999
85.28;85.58;88.0;88.13;87.38;88.13999999999999
60.31;85.58;88.0;88.13;87.61999999999999;88.36
65.08;85.65;88.0;88.13;87.66;88.36
65.08;85.65;88.0;88.13;87.66;88.36
56.92999999999999;73.45;87.96000000000001;88.09;87.66;88.36
58.31;55.94;84.36999999999999;88.46;87.66;88.36
56.92;55.42;94.57;86.52000000000001;87.66;88.25
56.92;55.42;94.57;86.52000000000001;87.66;88.25
57.09999999999999;57.50999999999999;157.58999999999997;86.2;87.66;88.25
56.89;58.52;160.88;131.32;87.66;88.25
66.75;57.20000000000001;141.05;163.17000000000002;87.42;88.16999999999999
66.75;57.20000000000001;141.05;163.17000000000002;87.42;88.16999999999999
87.07000000000001;56.80999999999999;87.17999999999999;164.20999999999998;87.44;88.28
86.86;59.56;87.24;103.7;87.44;88.28
87.03;83.91;87.21;86.41000000000001;87.44;88.28
87.03;83.95;87.21;86.41000000000001;87.44;88.28
87.03;85.09;87.21;86.30000000000001;87.45;88.28
87.03;85.17;87.21;86.30000000000001;87.45;88.28
87.03;85.18;87.21;86.30000000000001;87.45;88.28
87.03;85.18;87.21;86.30000000000001;87.48;88.28
87.03;85.18;87.21;86.30000000000001;87.48;88.28
87.03;85.18;87.21;86.30000000000001;87.48;88.28
86.72;85.22;87.21;86.30000000000001;87.48;88.28
87.12;85.22;87.21;86.33000000000001;87.48;88.28
87.12;85.22;87.21;86.33000000000001;87.48;88.28
86.95;85.22;86.6;86.33000000000001;87.48;88.28
87.35;85.46000000000001;86.24;86.53999999999999;87.48;88.28
87.61999999999999;85.59;86.11000000000001;86.44;87.48;88.28
87.37999999999998;85.59;86.11000000000001;86.44;87.48;88.28
87.03999999999999;85.84;86.27;86.57000000000001;83.66999999999999;88.28
87.14;86.24;86.89;86.49000000000001;66.09;88.28
86.95;85.64;86.09;86.5;58.29;87.61
86.95;85.64;86.09;86.5;58.29;87.61
86.71000000000001;86.02;85.74000000000001;87.32000000000001;58.83;77.71000000000001
86.81;85.81;86.66000000000001;86.59;60.17;67.44
87.1;86.33;86.44000000000001;86.41;65.36;64.03999999999999
87.1;86.33;86.44000000000001;86.41;65.36;64.03999999999999
87.24;86.27;86.08000000000001;87.05;59.64;65.06
87.14;86.24;86.09;86.94;58.55;64.54
87.27000000000001;86.57000000000001;86.44000000000001;86.93;61.15;66.96
87.27000000000001;86.57000000000001;86.44000000000001;86.93;61.15;66.96
87.2;85.79;86.66000000000001;86.26;61.489999999999995;64.59
87.2;86.61000000000001;86.43000000000002;86.67999999999999;82.97999999999999;64.42
87.2;86.61000000000001;86.43000000000002;87.07;86.72;68.19
87.2;86.61000000000001;86.43000000000002;87.07;86.72;68.19
87.2;86.61000000000001;86.43000000000002;87.19999999999999;86.67;81.85
87.2;86.64;86.43000000000002;87.19999999999999;86.77;86.67
87.2;86.64;86.43000000000002;87.19999999999999;86.85999999999999;86.74999999999999
87.2;86.64;86.43000000000002;87.19999999999999;86.67999999999999;86.74999999999999
87.2;86.64;86.43000000000002;87.19999999999999;86.67999999999999;86.74999999999999
87.2;86.7;86.45000000000002;87.24;86.75999999999999;86.85
87.2;86.7;86.45000000000002;87.24;86.75999999999999;86.85
87.2;86.7;86.45000000000002;87.24;86.75999999999999;86.85
87.2;86.7;86.45000000000002;87.24;86.75999999999999;86.85
87.2;86.7;86.45000000000002;87.24;86.75999999999999;86.85
87.2;86.7;86.45000000000002;87.24;86.75999999999999;86.85
87.2;86.7;86.45000000000002;87.24;86.64;86.85
87.2;86.7;86.45000000000002;87.24;86.64;86.85
84.47;86.7;86.45000000000002;87.24;86.64;86.85
66.82000000000002;86.71000000000001;86.45000000000002;87.24;86.64;86.85
73.13;81.46000000000001;87.17999999999999;86.77000000000001;86.72999999999999;86.8
73.13;81.46000000000001;87.17999999999999;86.92;86.72999999999999;86.8
66.52000000000001;64.64000000000001;86.47;87.01;86.78;86.9
70.74000000000001;70.84;77.84;87.25;86.78;86.9
69.03999999999999;57.629999999999995;78.22;82.55999999999999;86.78;86.9
69.03999999999999;57.629999999999995;78.22;82.55999999999999;86.78;86.9
66.84;67.10999999999999;78.77000000000001;77.85;86.78;86.9
74.86;66.58000000000001;83.28999999999999;78.02;86.78;86.9
82.42;65.6;85.57000000000001;78.97;86.66;86.84
82.42;65.6;85.57000000000001;78.97;86.66;86.84
82.92999999999999;69.8;85.57000000000001;83.89;86.66;86.84
82.92999999999999;83.64000000000001;85.57000000000001;84.85;86.66;86.84
82.92999999999999;83.74000000000001;85.57000000000001;84.83;86.66;86.84
82.92999999999999;83.74000000000001;85.57000000000001;84.83;86.66;86.84
83.02000000000001;83.63000000000001;85.57000000000001;84.83;86.66;86.84
